sample_id,true_label,true_class_name,text_prediction,text_class_name,text_confidence,text_correct,image_prediction,image_class_name,image_confidence,image_correct,fused_prediction,fused_class_name,fused_confidence,fused_correct,fusion_strategy,agreement_text_image,best_individual,fusion_improved
8803,1160,Électroménager,1160,Électroménager,0.9979009492859061,True,1160,Électroménager,0.9814771,True,5,Unknown_5,0.9913314201632032,False,weighted,True,text,False
8804,2280,Jeux vidéo,2280,Jeux vidéo,0.8585723717966651,True,2905,Instruments musique,0.17784472,False,18,Unknown_18,0.5669123332177982,False,weighted,False,text,False
8805,2060,Articles soins,2060,Articles soins,0.972994564983242,True,2060,Articles soins,0.93456763,True,16,Unknown_16,0.9576238089877327,False,weighted,True,text,False
8806,1560,Photos,1560,Photos,0.9642102724992365,True,2060,Articles soins,0.75582784,False,13,Unknown_13,0.6319596003999192,False,weighted,False,text,False
8807,2060,Articles soins,2060,Articles soins,0.855105698329626,True,1280,Accessoires téléphones,0.4020706,False,16,Unknown_16,0.5478758247032276,False,weighted,False,text,False
8808,2522,Équipement bébé,2522,Équipement bébé,0.9781268068811211,True,2522,Équipement bébé,0.83613616,True,21,Unknown_21,0.9213305609620162,False,weighted,True,text,False
8809,2583,Articles sport,2583,Articles sport,0.9989218366795689,True,2583,Articles sport,0.42465445,True,23,Unknown_23,0.7692148806246465,False,weighted,True,text,False
8810,1560,Photos,2060,Articles soins,0.9314240422313971,False,2582,Matériel & accessoires,0.24362624,False,16,Unknown_16,0.6062141079584099,False,weighted,False,text,False
8811,2403,Livres en langues étrangères,2705,Accessoires console,0.8084565003432802,False,10,Livres,0.3943855,False,25,Unknown_25,0.48525719352539176,False,weighted,False,text,False
8812,50,Jouets & Jeux,40,DVD & Films,0.4879800439953584,False,1281,Téléphonie fixe,0.6769315,False,1,Unknown_1,0.30243516853927244,False,weighted,False,image,False
8813,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.6390288255641791,True,2403,Livres en langues étrangères,0.72465676,True,19,Unknown_19,0.6732800174969394,False,weighted,True,image,False
8814,2705,Accessoires console,2705,Accessoires console,0.9933202103479364,True,2705,Accessoires console,0.7649684,True,25,Unknown_25,0.9019794843020236,False,weighted,True,text,False
8815,2583,Articles sport,2583,Articles sport,0.9999537274146445,True,2583,Articles sport,0.9943263,True,23,Unknown_23,0.9977027657571058,False,weighted,True,text,False
8816,2705,Accessoires console,2705,Accessoires console,0.9916521749716518,True,2705,Accessoires console,0.9919613,True,25,Unknown_25,0.9917758191717575,False,weighted,True,image,False
8817,1301,Consoles rétro,1301,Consoles rétro,0.9997945639643052,True,1301,Consoles rétro,0.8044243,True,10,Livres,0.9216464527340519,False,weighted,True,text,False
8818,2583,Articles sport,2583,Articles sport,0.9999607385335912,True,2583,Articles sport,0.27449915,True,23,Unknown_23,0.7097761038624376,False,weighted,True,text,False
8819,1320,CD,1320,CD,0.9938006687786664,True,2060,Articles soins,0.19940218,False,12,Unknown_12,0.631466796316295,False,weighted,False,text,False
8820,1560,Photos,1560,Photos,0.8283847729828696,True,1560,Photos,0.4021779,True,13,Unknown_13,0.657902026800319,False,weighted,True,text,False
8821,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.8937271490710881,True,2403,Livres en langues étrangères,0.9029328,True,19,Unknown_19,0.8974094125639144,False,weighted,True,image,False
8822,40,DVD & Films,40,DVD & Films,0.7028253725468624,True,40,DVD & Films,0.8969696,True,1,Unknown_1,0.7804830879747575,False,weighted,True,image,False
8823,1160,Électroménager,1160,Électroménager,0.8159334223224991,True,10,Livres,0.92575556,False,5,Unknown_5,0.4986696910935207,False,weighted,False,image,False
8824,2280,Jeux vidéo,2280,Jeux vidéo,0.8965450412630525,True,2280,Jeux vidéo,0.9944988,True,18,Unknown_18,0.9357265464424781,False,weighted,True,image,False
8825,1320,CD,1320,CD,0.9772084112295659,True,2522,Équipement bébé,0.73562014,False,12,Unknown_12,0.5909362897659333,False,weighted,False,text,False
8826,2583,Articles sport,2583,Articles sport,0.9984058377536825,True,2583,Articles sport,0.99299777,True,23,Unknown_23,0.9962426267500336,False,weighted,True,text,False
8827,2583,Articles sport,2583,Articles sport,0.9981590277405917,True,2583,Articles sport,0.9103985,True,23,Unknown_23,0.9630548218758308,False,weighted,True,text,False
8828,2583,Articles sport,2583,Articles sport,0.9980614226518807,True,1560,Photos,0.36055356,False,23,Unknown_23,0.6905362004911146,False,weighted,False,text,False
8829,1280,Accessoires téléphones,1280,Accessoires téléphones,0.9551405310065728,True,1302,Jeux vidéo rétro,0.3311745,False,7,Unknown_7,0.6202956713397015,False,weighted,False,text,False
8830,2705,Accessoires console,2705,Accessoires console,0.9968527600127252,True,2705,Accessoires console,0.8104516,True,25,Unknown_25,0.9222923186396236,False,weighted,True,text,False
8831,2905,Instruments musique,2905,Instruments musique,0.9999999999078931,True,2905,Instruments musique,0.53422517,True,26,Unknown_26,0.8136900722427858,False,weighted,True,text,False
8832,2585,Sports & Loisirs,2585,Sports & Loisirs,0.8824318921162799,True,2583,Articles sport,0.17976162,False,24,Unknown_24,0.5546748336758682,False,weighted,False,text,False
8833,2280,Jeux vidéo,2280,Jeux vidéo,0.9725819008706995,True,40,DVD & Films,0.657588,False,18,Unknown_18,0.6475455374812477,False,weighted,False,text,False
8834,1280,Accessoires téléphones,1280,Accessoires téléphones,0.9535699750883808,True,1280,Accessoires téléphones,0.9911136,True,7,Unknown_7,0.9685874382199902,False,weighted,True,image,False
8835,1920,Musique amplifiée,1920,Musique amplifiée,0.9128567435061717,True,1920,Musique amplifiée,0.5327843,True,14,Unknown_14,0.7608277563879361,False,weighted,True,text,False
8836,2585,Sports & Loisirs,2585,Sports & Loisirs,0.9772670801956268,True,2585,Sports & Loisirs,0.99756527,True,24,Unknown_24,0.9853863737868555,False,weighted,True,image,False
8837,2583,Articles sport,2583,Articles sport,0.9596560839963678,True,2583,Articles sport,0.4806145,True,23,Unknown_23,0.7680394616218045,False,weighted,True,text,False
8838,2582,Matériel & accessoires,2582,Matériel & accessoires,0.9671725918864738,True,2060,Articles soins,0.23586263,False,22,Unknown_22,0.6386244946727473,False,weighted,False,text,False
8839,1560,Photos,1560,Photos,0.30387772038745314,True,2582,Matériel & accessoires,0.746064,False,22,Unknown_22,0.38483877558062773,False,weighted,False,image,False
8840,1560,Photos,1560,Photos,0.9811785691111116,True,10,Livres,0.17861418,False,13,Unknown_13,0.6240392065423028,False,weighted,False,text,False
8841,1920,Musique amplifiée,1920,Musique amplifiée,0.965153340678956,True,1920,Musique amplifiée,0.96850216,True,14,Unknown_14,0.9664928699621831,False,weighted,True,image,False
8842,10,Livres,2705,Accessoires console,0.7452949305402927,False,10,Livres,0.9625098,True,0,Unknown_0,0.47340060875639234,False,weighted,False,image,False
8843,1320,CD,1320,CD,0.9378872204105012,True,1320,CD,0.9207146,True,12,Unknown_12,0.9310181968378992,False,weighted,True,text,False
8844,1560,Photos,2060,Articles soins,0.28155723047518333,False,2060,Articles soins,0.5189272,False,16,Unknown_16,0.37650523383774515,False,weighted,True,image,False
8845,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.9380385532961236,True,2220,Puériculture,0.40915608,False,19,Unknown_19,0.5896997398874728,False,weighted,False,text,False
8846,2583,Articles sport,2583,Articles sport,0.9995825094131974,True,1940,Instrument musique,0.25557762,False,23,Unknown_23,0.6008029468473924,False,weighted,False,text,False
8847,1560,Photos,1560,Photos,0.6156762713520282,True,1560,Photos,0.9716951,True,13,Unknown_13,0.7580838068919511,False,weighted,True,image,False
8848,1560,Photos,1560,Photos,0.9471971698660119,True,1560,Photos,0.9831117,True,13,Unknown_13,0.9615629856621303,False,weighted,True,image,False
8849,1281,Téléphonie fixe,1280,Accessoires téléphones,0.9432768982844854,False,1280,Accessoires téléphones,0.2800304,False,7,Unknown_7,0.6779783017752947,False,weighted,True,text,False
8850,10,Livres,10,Livres,0.4967794827247409,True,10,Livres,0.78409684,True,0,Unknown_0,0.6117064363732784,False,weighted,True,image,False
8851,10,Livres,10,Livres,0.44784979153892696,True,10,Livres,0.6108724,True,0,Unknown_0,0.5130588330580074,False,weighted,True,image,False
8852,2583,Articles sport,2583,Articles sport,0.9997612520489633,True,2583,Articles sport,0.971633,True,23,Unknown_23,0.9885099699755633,False,weighted,True,text,False
8853,2583,Articles sport,2583,Articles sport,0.46868156749646583,True,1301,Consoles rétro,0.53327227,False,23,Unknown_23,0.28431161511251757,False,weighted,False,image,False
8854,40,DVD & Films,40,DVD & Films,0.9923220630303307,True,2705,Accessoires console,0.55296737,False,1,Unknown_1,0.7585198703894188,False,weighted,False,text,False
8855,1920,Musique amplifiée,1920,Musique amplifiée,0.9952311003522503,True,1920,Musique amplifiée,0.9980513,True,14,Unknown_14,0.9963591864297644,False,weighted,True,image,False
8856,40,DVD & Films,40,DVD & Films,0.4401595614856967,True,2462,Fournitures bureau,0.7493788,False,20,Unknown_20,0.4172242516416653,False,weighted,False,image,False
8857,2280,Jeux vidéo,2280,Jeux vidéo,0.9992530748699792,True,2280,Jeux vidéo,0.824941,True,18,Unknown_18,0.9295282545956782,False,weighted,True,text,False
8858,2060,Articles soins,2060,Articles soins,0.9112126609684083,True,2585,Sports & Loisirs,0.4967621,False,16,Unknown_16,0.6780337083936365,False,weighted,False,text,False
8859,1160,Électroménager,1160,Électroménager,0.9975444454180005,True,1160,Électroménager,0.99777067,True,5,Unknown_5,0.9976349281207801,False,weighted,True,image,False
8860,2060,Articles soins,2060,Articles soins,0.9973592628475695,True,2060,Articles soins,0.9673827,True,16,Unknown_16,0.9853686433694762,False,weighted,True,text,False
8861,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.9959685435291725,True,2403,Livres en langues étrangères,0.7540556,True,19,Unknown_19,0.8992033678529618,False,weighted,True,text,False
8862,2522,Équipement bébé,2522,Équipement bébé,0.9987420120939466,True,2522,Équipement bébé,0.97078604,True,21,Unknown_21,0.98755963320165,False,weighted,True,text,False
8863,2582,Matériel & accessoires,2582,Matériel & accessoires,0.9467375373901143,True,1560,Photos,0.5266324,False,22,Unknown_22,0.7498207894600162,False,weighted,False,text,False
8864,2060,Articles soins,2060,Articles soins,0.8937745834254702,True,2403,Livres en langues étrangères,0.29374114,False,16,Unknown_16,0.5624048624851393,False,weighted,False,text,False
8865,2585,Sports & Loisirs,2585,Sports & Loisirs,0.9514943301008051,True,2585,Sports & Loisirs,0.33962613,True,24,Unknown_24,0.7067470573977175,False,weighted,True,text,False
8866,1560,Photos,1560,Photos,0.830206089500561,True,1560,Photos,0.5780022,True,13,Unknown_13,0.7293245424532739,False,weighted,True,text,False
8867,2522,Équipement bébé,2522,Équipement bébé,0.9992475625428843,True,2522,Équipement bébé,0.48374486,True,21,Unknown_21,0.7930464784236722,False,weighted,True,text,False
8868,1560,Photos,1560,Photos,0.9820632032453323,True,2060,Articles soins,0.34583026,False,13,Unknown_13,0.6770000914871278,False,weighted,False,text,False
8869,1940,Instrument musique,1940,Instrument musique,0.9984545674937418,True,1940,Instrument musique,0.98572034,True,15,Unknown_15,0.9933608929525286,False,weighted,True,text,False
8870,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.999723740071767,True,1300,Jeux vidéo ancien,0.56255955,True,9,Unknown_9,0.8248580650393447,False,weighted,True,text,False
8871,1160,Électroménager,1160,Électroménager,0.9971163545484957,True,40,DVD & Films,0.66046095,False,5,Unknown_5,0.6112942564896117,False,weighted,False,text,False
8872,2280,Jeux vidéo,2280,Jeux vidéo,0.6498688880288659,True,2280,Jeux vidéo,0.78734714,True,18,Unknown_18,0.7048602058699165,False,weighted,True,image,False
8873,1560,Photos,1560,Photos,0.9312358289103272,True,1302,Jeux vidéo rétro,0.46375924,False,13,Unknown_13,0.5762722571426965,False,weighted,False,text,False
8874,1302,Jeux vidéo rétro,1280,Accessoires téléphones,0.8813264825007963,False,1320,CD,0.48023897,False,7,Unknown_7,0.6338446875251321,False,weighted,False,text,False
8875,2522,Équipement bébé,2522,Équipement bébé,0.7583281584087144,True,2522,Équipement bébé,0.4251439,True,21,Unknown_21,0.6250544600190597,False,weighted,True,text,False
8876,2060,Articles soins,2060,Articles soins,0.7798909336246463,True,2705,Accessoires console,0.56217235,False,16,Unknown_16,0.4707966080444999,False,weighted,False,text,False
8877,10,Livres,10,Livres,0.38743257754818905,True,2280,Jeux vidéo,0.29256058,False,0,Unknown_0,0.27351674949393456,False,weighted,False,text,False
8878,1302,Jeux vidéo rétro,1302,Jeux vidéo rétro,0.7928959349837955,True,1280,Accessoires téléphones,0.5815677,False,11,Unknown_11,0.48657630801481344,False,weighted,False,text,False
8879,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9768093818196155,True,1300,Jeux vidéo ancien,0.9339981,True,9,Unknown_9,0.9596848901372252,False,weighted,True,text,False
8880,2280,Jeux vidéo,2280,Jeux vidéo,0.962809657763751,True,2280,Jeux vidéo,0.6216114,True,18,Unknown_18,0.8263303701348971,False,weighted,True,text,False
8881,2462,Fournitures bureau,10,Livres,0.3566258100273881,False,1140,TV,0.17883427,False,0,Unknown_0,0.2466374157430335,False,weighted,False,text,False
8882,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.9847650366770635,True,2403,Livres en langues étrangères,0.99009985,True,19,Unknown_19,0.9868989549724704,False,weighted,True,image,False
8883,2060,Articles soins,2060,Articles soins,0.2711228347395376,True,2060,Articles soins,0.8341509,True,16,Unknown_16,0.49633406499472355,False,weighted,True,image,False
8884,40,DVD & Films,40,DVD & Films,0.5073776013017245,True,40,DVD & Films,0.83915484,True,1,Unknown_1,0.6400885085082381,False,weighted,True,image,False
8885,1320,CD,1320,CD,0.9988543881164217,True,1320,CD,0.4769878,True,12,Unknown_12,0.790107756446971,False,weighted,True,text,False
8886,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.9873714781777816,True,2403,Livres en langues étrangères,0.8089391,True,19,Unknown_19,0.9159985325918648,False,weighted,True,text,False
8887,1320,CD,1320,CD,0.8029980078857263,True,1560,Photos,0.26400438,False,12,Unknown_12,0.5192835139048767,False,weighted,False,text,False
8888,1920,Musique amplifiée,1920,Musique amplifiée,0.7409033560491693,True,1920,Musique amplifiée,0.9809303,True,14,Unknown_14,0.8369141449771578,False,weighted,True,image,False
8889,2582,Matériel & accessoires,2582,Matériel & accessoires,0.9817517460882949,True,2582,Matériel & accessoires,0.799308,True,22,Unknown_22,0.908774266332405,False,weighted,True,text,False
8890,2583,Articles sport,2583,Articles sport,0.6069092867536936,True,2585,Sports & Loisirs,0.44265655,False,23,Unknown_23,0.5082199971534964,False,weighted,False,text,False
8891,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.7276907031075829,True,2403,Livres en langues étrangères,0.73149484,True,19,Unknown_19,0.7292123713694021,False,weighted,True,image,False
8892,1940,Instrument musique,1940,Instrument musique,0.9990022854863145,True,1940,Instrument musique,0.9603561,True,15,Unknown_15,0.983543829730662,False,weighted,True,text,False
8893,1160,Électroménager,1160,Électroménager,0.9914282497788751,True,1160,Électroménager,0.9927799,True,5,Unknown_5,0.9919689319744875,False,weighted,True,image,False
8894,10,Livres,10,Livres,0.6316670709249294,True,1281,Téléphonie fixe,0.23568918,False,0,Unknown_0,0.4614576285121987,False,weighted,False,text,False
8895,1280,Accessoires téléphones,1281,Téléphonie fixe,0.5886074957418307,False,2060,Articles soins,0.38644382,False,8,Unknown_8,0.42605832559870865,False,weighted,False,text,False
8896,1160,Électroménager,1160,Électroménager,0.9988107835938582,True,1160,Électroménager,0.9416611,True,5,Unknown_5,0.9759509298616676,False,weighted,True,text,False
8897,1281,Téléphonie fixe,1281,Téléphonie fixe,0.8475083640573988,True,1160,Électroménager,0.9932286,False,8,Unknown_8,0.5107950030425084,False,weighted,False,image,False
8898,1560,Photos,1560,Photos,0.6614976219737609,True,2585,Sports & Loisirs,0.17285603,False,13,Unknown_13,0.4407277572097826,False,weighted,False,text,False
8899,2280,Jeux vidéo,2280,Jeux vidéo,0.6571997311076054,True,2705,Accessoires console,0.76505625,False,17,Unknown_17,0.4021688679299074,False,weighted,False,image,False
