sample_id,true_label,true_class_name,predicted_label,predicted_class_name,confidence,error_type,text_sample
10002,2403,Livres en langues étrangères,2705,Accessoires console,0.3674104551974413,low_confidence,Dictionnaire Français-Malgache R.P.Malzac 1899 
10004,1280,Accessoires téléphones,1281,Téléphonie fixe,0.9515037745617334,high_confidence,Jouets Désassemblage Cadeau De Noël Avion Conception D'éducation Pour Enfants Enfants Jeux Éducatifs 264 jouets désassemblage Cadeau de Noël Avion Conception éducatifs pour les enfants Enfants Caracté...
10007,10,Livres,2705,Accessoires console,0.6891021611115374,high_confidence,75 Aventures Vecues De La Terre De La Mer Et Du Ciel- De Christophe Colomb A Bombard 
10025,1280,Accessoires téléphones,1300,Jeux vidéo ancien,0.76462281709716,high_confidence,25a Brushless Sensorless Régulateur De Vitesse Électrique Pour Rc Car Racing Set Ft Sensorless 25A Brushless Régulateur de vitesse électrique pour RC Car Racing Set FT Caractéristiques: 100% tout neuf...
10047,1281,Téléphonie fixe,10,Livres,0.26416653662256623,low_confidence,Boxeur Indomptable Au Coup Du Lapin Shsp_Fr007 
10058,2403,Livres en langues étrangères,40,DVD & Films,0.7155745573447747,high_confidence,Méthode D''anglais Bbc Fast Forward. 
10061,2585,Sports & Loisirs,1560,Photos,0.36086508733714656,low_confidence,Précision ESD Anti-statique en acier inoxydable Brucelles Set Kit pour Electronickada426 Précision ESD Anti-statique en acier inoxydable Brucelles Set Kit pour la description électronique: ues rapide ...
10063,1302,Jeux vidéo rétro,1280,Accessoires téléphones,0.42031847973047876,low_confidence,Lunastix Juggling Sticks - Kid (Colors May Vary) Custom painted baton with black handles. Kids LunaStix areshorter for the 11 and under group.
10064,2060,Articles soins,1560,Photos,0.48253968258435187,low_confidence,Moule Gel Silicone Hot Bar Pudding Jelly Chocolate Mold Maker 150 Ice Cube Moule gel silicone Hot Bar Pudding Jelly moule chocolat Maker 150 Ice Cube Description: Matériel: qualité pied silicone taill...
10066,2522,Équipement bébé,10,Livres,0.21356952973120655,low_confidence,The 2007 Import And Export Market For Pliers Cutting Pliers Pincers Tweezers Metal Cutting Shears Pipe Cutters And Similar Tools In Czech Republic 
10067,2462,Fournitures bureau,10,Livres,0.4801726841153776,low_confidence,Quantum Gate 2 : The Vortex 
10076,1280,Accessoires téléphones,1302,Jeux vidéo rétro,0.3749668134072351,low_confidence,Boîte Étanche Portable 8 En 1 Étui Pour Beyblade Burst Toupie Boîte étanche portable 8 en 1 Étui Pour Beyblade Burst Toupie Description: Facile à transporter adapté à une éponge activities.Double exté...
10081,1280,Accessoires téléphones,1560,Photos,0.3602232776734221,low_confidence,3 Pcs Jouet Cuillère En Acier Inoxydable Outil D'enseignement Fournitures De Laboratoire Magideal <p><b>La description:</b></p><br /><p> 100% tout neuf et de haute qualité <br /> Cuillères médicales d...
10091,1302,Jeux vidéo rétro,2583,Articles sport,0.7582801658358389,high_confidence,La Reine Des Neiges Ballon 51cm - Jeux De Piscine 
10093,1280,Accessoires téléphones,1140,TV,0.2749924867610456,low_confidence,World Peacekeepers Power Team Elite Sniper Mercenary Doll World Peacekeepers Power Team Elite Sniper Mercenary Doll
10097,1180,Décoration,1281,Téléphonie fixe,0.5654431559840525,high_confidence,Jeu De Rôle Star Trek Vo 
10099,2582,Matériel & accessoires,10,Livres,0.23529862675309776,low_confidence,Applique Malmo Résine Noire 
10100,1280,Accessoires téléphones,1300,Jeux vidéo ancien,0.878566241922204,high_confidence,7.4v 1200mah Batterie Pour Sj Rc Z5 Wifi Fpv Gps Rc Quadcopter 7.4V 1200mAh Batterie pour SJ R / C Z5 Wifi FPV GPS RC QuadcopterFeature: Conçu pour la batterie SJ R / C Z5 Drone RC Pliable Quadcopter....
10111,1280,Accessoires téléphones,1281,Téléphonie fixe,0.8101796448842791,high_confidence,1pcs Nourrissons Enfants Animaux Douce Peluche Bébé Cloches Main Éducation Poupée Jouet De7100 1PCS nourrissons Enfants animaux en peluche doux bébé Bells main Doll jouets éducatifs Spécifications: Le...
10118,1281,Téléphonie fixe,1560,Photos,0.4064082719462761,low_confidence,"Age De La Destruction <div class=""rte""><p><span data-mce-style=""font-size: small;"">Un booster comporte 15 cartes dont : </span></p><ul><li><span data-mce-style=""font-size: small;"">1 rare / rare mythiq..."
10122,40,DVD & Films,1281,Téléphonie fixe,0.3732805909910107,low_confidence,Caillou Anniversaire 3-6 Ans 
10135,40,DVD & Films,10,Livres,0.356925109340528,low_confidence,Le Mans 24 Hours 
10150,2403,Livres en langues étrangères,10,Livres,0.6365570042743849,high_confidence,Pierre Alechinsky. The Complete Books. 
10153,1281,Téléphonie fixe,10,Livres,0.4182721080745304,low_confidence,Jenseits Von Theben / Thebes 
10158,2583,Articles sport,2582,Matériel & accessoires,0.8981454436342253,high_confidence,Hamac brésilien double barbados black Profitez du confort du hamac brésilien Barbados Black pour vous prélasser naturellement au fil des saisons en extérieur comme en intérieur. Pratique il est transp...
10161,2705,Accessoires console,10,Livres,0.4316599438958734,low_confidence,Grèce - Grèce Du Nord 
10165,2705,Accessoires console,10,Livres,0.3241365753437897,low_confidence,Tractatus Logico-Philosophicus De Ludwig Wittgenstein 
10172,1560,Photos,2585,Sports & Loisirs,0.4295493677208527,low_confidence,Antiadhésives Huile Velours Corail Hanging Essuie-Mains Cuisine Torchon Kitchen Supplies 6560 Antiadhésives huile velours corail Hanging Essuie-mains Cuisine DishcloutFeature: Matériel: velours corail...
10175,1280,Accessoires téléphones,1300,Jeux vidéo ancien,0.557237550316961,high_confidence,Madkanao Hélicoptère 2611 Extension Du Protecteur Du Support De Jambe Pour Le Train D'atterrissage Prolongé Pour Dji Mavic 2 Pro / Zoom Extension de protection de support de jambe pour train d&#39;att...
10180,1160,Électroménager,10,Livres,0.35879408776979826,low_confidence,Gora Turtle Of Illusion 
10185,2060,Articles soins,1920,Musique amplifiée,0.9693392345738011,high_confidence,Decoration De Noel Home Decor Cushion Cover Graffi Style Throw Pillowcase Pillow Covers Home Decor Cushion Cover Graffi Style Throw Pillowcase Pillow CoversSpecification:Brand newMaterial: Cotton Line...
10191,1280,Accessoires téléphones,1281,Téléphonie fixe,0.6501677000486844,high_confidence,Le Ballon À Frappé La Formation Des Enfants <br /> Caractéristiques : Dans la formation des enfants à battre et à renforcer la puissance du poignet lors de la stimulation des différentes réponses aux ...
10196,1140,TV,1180,Décoration,0.9873922257813657,high_confidence,Heroclix Critical Mass Hepzibah (N°18 Veteran Rouge)(Jeu De Figurines Miniatures) 
10204,1302,Jeux vidéo rétro,1280,Accessoires téléphones,0.3278067056400523,low_confidence,Neon White Signature Pro 250hz Faites travailler votre poignet et devenez un adepte du Powerball. Cette balle giroscopique délivre une grande force centrifuge pour détendre les muscles de vos avant-br...
10205,2583,Articles sport,10,Livres,0.27867207940518707,low_confidence,"HYDRA 1"" de Atlas - Filtres eau domestique HYDRA 1&#34; de Atlas - Filtres eau domestique"
10215,1300,Jeux vidéo ancien,2585,Sports & Loisirs,0.3034600278038234,low_confidence,Analyseur De Puissance Avec Affichage À Cristaux Liquides De Contre-Jour-Tools For Rc Toys <p>À propos du produit<br />1. 100% tout neuf et de haute qualité.<br />2. Ce compteur fournit des lectures e...
10219,1560,Photos,2585,Sports & Loisirs,0.7215236098210807,high_confidence,8pcs Réutilisable Gaz Gamme Stove Top Brûleur De Protection Liner Couverture Pour Nettoyage Fournitures De Cuisine 12326 8Pcs réutilisable gaz Gamme Stove Top brûleur de protection Liner Couverture po...
10226,2582,Matériel & accessoires,2585,Sports & Loisirs,0.4618285888813615,low_confidence,Sac De Plantation De 72 Poche Végétal Mural Fleur Herbe Jardin Suspendu Décormaison Noir 
10227,2522,Équipement bébé,2060,Articles soins,0.3560195917554049,low_confidence,10x Invitation De Mariage Dentelle Fleur Avec Enveloppe #757 Très bon choix pour votre mariage. Attention: livrées sans texte
10233,2403,Livres en langues étrangères,2280,Jeux vidéo,0.4675706167003739,low_confidence,Petite Illustration - 1932 - N° 561-564  L'enfant Du Pays 
10251,2403,Livres en langues étrangères,1281,Téléphonie fixe,0.6051386666362225,high_confidence,Mantoid Univere Livre Jeu De Rôle 
10252,1280,Accessoires téléphones,1302,Jeux vidéo rétro,0.521796076719656,high_confidence,Couleur Belle Mélange Nuage Slime Squishy Putty Parfumée Stress Enfants Clay Toy_Hoeroie2719 Couleur Belle mélange Nuage Slime Squishy Putty parfumée Stress Enfants Clay Toy Description: Sûr et non to...
10257,1180,Décoration,1281,Téléphonie fixe,0.3743509715467629,low_confidence,Loftus International Empire Magic Three Shell Game Novelty Item The classic con game is now a magic trick The performer places a single green pea under a shell and mixes it with two other shells. No m...
10259,40,DVD & Films,2585,Sports & Loisirs,0.357227940328137,low_confidence,100 Pcs Auto-Bloquants Attaches De Câble En Plastique En Nylon Wrap Fil Cordon Zips Cravate 195mm X 2.5mm Blanc Magideal <p><b>La description:</b></p><br /><p> Nombreux colliers en plastique avec dent...
10268,2705,Accessoires console,10,Livres,0.3890921013690451,low_confidence,Les Vacances Du Lundi 
10269,1160,Électroménager,2522,Équipement bébé,0.9058395061658476,high_confidence,Hurlement Noir Dkds 50/100 
10274,1320,CD,2585,Sports & Loisirs,0.31897680939449885,low_confidence,Tempsa -50-380 ? Lcd Thermomètre À Infrarouge Numérique Multifonctionnel Profession Emballage inclus: <br />1 x Thermomètre infrarouge <br /> <br />Caractéristiques: <br />Gamme de température: -50   ...
10275,1280,Accessoires téléphones,1302,Jeux vidéo rétro,0.5443121084293899,high_confidence,Giochi Preziosi Docteur Peluche - L'ambulance 
10282,2403,Livres en langues étrangères,10,Livres,0.7426788909102483,high_confidence,Un Chat Dans La Maison : Encyclopédie Familiale Du Chat - Claire Bessant - Nathan - 2001 
10284,2462,Fournitures bureau,50,Jouets & Jeux,0.5682828815320021,high_confidence,"Set Complet Pour Console Dream Gear Set Complet d'accessoires pour Console ""Dream Gear"" comprend: 1 loupe 1 repose manette une boite de rangement pour les jeux 1 accessoire pour allume cigare 4 boites..."
10294,1160,Électroménager,10,Livres,0.3792095129962419,low_confidence,Griffon De La Mtenda 
10296,1140,TV,2522,Équipement bébé,0.4688870349355041,low_confidence,Le Voyage De Chihiro Calendrier Perpétuel No Face *Anglais* <b>Version anglaise </b> Calendrier perpétuel.Dimensions: 14 x 13 x 13 cm
10297,2060,Articles soins,2280,Jeux vidéo,0.23776280107789033,low_confidence,Plaque Metal 40x30cm Moto Anglaise Ariel 
10307,2582,Matériel & accessoires,2585,Sports & Loisirs,0.38708173488681485,low_confidence,Lot De Deux Parasols Chauffants Au Gaz 13 Kw Inox - Oogarden D&#39;hiver comme d&#39;été profitez de votre terrasse grâce à ce lot de deux parasols chauffants !Pratiques ils s&#39;adaptent à vos besoi...
10317,1281,Téléphonie fixe,2522,Équipement bébé,0.8895205674325016,high_confidence,Couls De Bricolage Pad D'encre Peinture Doigt Timbre Artisanat Carterie Grand Ronde Pour Les Enfants Couleurs de bricolage Pad d&#39;encre Peinture doigt timbre Artisanat Carterie Grand ronde pour les...
10326,10,Livres,1320,CD,0.7257399676706071,high_confidence,Marche Des Gauchos De Lopérette Nina-Rosa 
10327,1280,Accessoires téléphones,10,Livres,0.26617177501070827,low_confidence,Adventure Parks Heavy Duty Tree Strap Dont tie your swing to the tree while standing on a ladder. Tie your swing to the tree strap on the ground then easily attached the tree strap to the tree. Forget...
10335,1940,Instrument musique,10,Livres,0.25883855653908633,low_confidence,Coffret Charcuterie Catalane N°10 Un superbe coffret a offrir Pour les amateurs de charcuterie traditionnel.Pour les gastronomes les plus exigeants.Ce coffret comprend:2 fouets natures 2 fouets au fro...
10337,1300,Jeux vidéo ancien,1280,Accessoires téléphones,0.8258113213580273,high_confidence,Peau Imperméable Full Body Cover Protector Pvc Autocollants 3d Decal Pour Dji 2 Mavic Okadaopa219-Générique Peau imperméable Full Body Cover Protector PVC autocollants 3D Decal pour DJI 2 Pro MAVIC / ...
10341,1280,Accessoires téléphones,50,Jouets & Jeux,0.6508942501285766,high_confidence,Ipega Pg 9117 Gamepad Bouton Trigger Feu Clé Pour Fps Pubg Jeu Mobile @Anthoney725 IPEGA PG 9117 Gamepad Bouton Trigger feu clé pour FPS Pubg Jeu Mobile Feature: Nom: IPEGA manger poignée jeu de poule...
10349,1940,Instrument musique,10,Livres,0.8635496571051585,high_confidence,Germalevure 250gr Abbaye De 7 Fons 
10351,2582,Matériel & accessoires,2060,Articles soins,0.670882966662864,high_confidence,Neufu 36led Applique Solaire Murale Exterieure Led Avec Detecteur Emballage inclus: <br />1xSolar Motion Sensor Light <br />?Spécification: <br />?Puissance du panneau solaire: 6V / 2.5W 18% de conver...
10356,2060,Articles soins,10,Livres,0.20568518387492365,low_confidence,Gentil Coq Qui Accueille Vos Invites Cocorico 
10359,2280,Jeux vidéo,40,DVD & Films,0.43500199611723966,low_confidence,Bugs Bunny. N° 123. 
10369,1920,Musique amplifiée,1560,Photos,0.9302827998224756,high_confidence,Haute Résolution Ablecloth Décoration Rectangulaire Polyester Table Tissu Taille Pleine@Hpp4383 HAUTE RÉSOLUTION ablecloth Décoration rectangulaire Polyester Table Tissu Taille pleine ProductSellingpo...
10372,2280,Jeux vidéo,2403,Livres en langues étrangères,0.33475539741157,low_confidence,Antiquités Beaux Arts Curiosités Septembre 1985 N° 247 : Peintres Exotiques - Un Potier : Pissareff 
10379,2060,Articles soins,2280,Jeux vidéo,0.41825919981255066,low_confidence,Lot De 400 Gr De Jaspe Léopard Du Mexique Pierres Brutes <strong><strong><strong><strong>Lot de 400gr de morceaux de jaspe léopard brut du Mexique<br /></strong></strong></strong></strong><br /><br />...
10384,2583,Articles sport,1302,Jeux vidéo rétro,0.4803138957233536,low_confidence,Aire de jeux interactive <br /> Le <strong>trampoline Funni POP 250 de Kangui</strong> est idéal pour les enfants dès 4 ans. Très facile à monter il peut supporter un poids <strong>jusqu&#39;à 70 kg</...
10394,1300,Jeux vidéo ancien,2280,Jeux vidéo,0.31537451275037837,low_confidence,Citroën B2 Régiment Des Sapeurs-Pompiers De Paris.1923.-Safir 
10396,2705,Accessoires console,10,Livres,0.34481698029767477,low_confidence,Bienvenue Au Motel Des Pins Perdus 
10400,1280,Accessoires téléphones,40,DVD & Films,0.2844676851727789,low_confidence,Toupie Gyro De Combat Métal Fusion Rapidité Lanceur De Chaîne En Plastique De Haute Qualité - Lost Longinus.N.Sp B-66 Magideal <p><b>La description:</b></p><br /><p> 100% neuf et de haute qualité <br ...
10402,2403,Livres en langues étrangères,1281,Téléphonie fixe,0.6245899528462378,high_confidence,Rôle Playing Game N° 47 
10406,40,DVD & Films,10,Livres,0.28433917561682226,low_confidence,Lode Runner The Mad Monks' Reverenge 
10408,10,Livres,2280,Jeux vidéo,0.40594776300127083,low_confidence,Paul Grimault Artisan De L'imaginaire.  Paul Grimault artisan de l'imaginaire. Collectif/Palais de TOKYO 1991/ 112 pages.
10419,1320,CD,10,Livres,0.11836869241652283,low_confidence,Poteau Chromé Pour File D'attente Af279 - Saro 
10422,40,DVD & Films,10,Livres,0.5382348878554076,high_confidence,Coffret Aventure - L'amerzone - Post Mortem - Road To India 
10425,10,Livres,2403,Livres en langues étrangères,0.4310845912247783,low_confidence,L'oeuvre De Victor Hugo  110 A 115 // Pendant L'exil N° 1 A 6 
10426,2280,Jeux vidéo,10,Livres,0.21100604269643675,low_confidence,Esprit  N° 2 : Nappey : Lettre Sur L'homosexualité Brault : Patience Prost : Université Usa Marteau : Giacometti Irreductible Violence 
10430,10,Livres,2705,Accessoires console,0.4318322012980829,low_confidence,Genevive De Cornouailles Et Le Damoisel Sans Nom. Roman De Chevalerie. Par Monsieur De Mayer. ... Volume 2 Of 2 
10432,1300,Jeux vidéo ancien,10,Livres,0.27696701637171095,low_confidence,Land Rover Series Iii The Living Daylight 1/43 James Bond 007-Universal Hobbies 
10433,2705,Accessoires console,10,Livres,0.19796415958551264,low_confidence,La Caverne Blanche - Adaptation De L'anglais 
10442,2583,Articles sport,2585,Sports & Loisirs,0.2701414471246274,low_confidence,Raccord Vanne D'arret Clapet Anti-retour 63mm Pour Piscines MagiDeal <p><b>La description:</b></p><br /><p> 100% tout neuf et de haute qualité </p><p> Clapet anti-retour à chambre transparente pour pi...
10443,2522,Équipement bébé,1560,Photos,0.5843072024684749,high_confidence,Manche En Bois Écureuil Brosses Aquarelle Cheveux Fournitures D'art De Peinture Pour Peinture Sweetheart93 Manche en bois Écureuil cheveux Brosses Aquarelle Art Fournitures de peinture pour peinture D...
