sample_id,true_label,true_class_name,predicted_label,predicted_class_name,confidence,correct,text_sample
9906,40,DVD & Films,40,DVD & Films,0.9936539330497366,True,Resident Evil 5 Platinum - Import Uk 
9907,2582,Matériel & accessoires,2582,Matériel & accessoires,0.9634318259348593,True,Duo De Fauteuils Teck Et Textilène Ivoire - Aby - L 55 X L 57 X H 92 Lot de 2 fauteuils de jardin po...
9908,1160,Électroménager,1160,Électroménager,0.9976601765984332,True,"Kabuto (N°140) Carte Pokémon Dunkin ""Boomer"" (Stickers) "
9909,2280,Jeux vidéo,2280,Jeux vidéo,0.8491827805342623,True,Paris Match N°1475 - Coupure De Presse Caroline De Monaco Philippe Junot 
9910,1940,Instrument musique,1940,Instrument musique,0.9989114554892831,True,Sirop Soda Club Cola Zéro (500 Ml) 
9911,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9867696510144407,True,Fiche Classeur Norev 2001 Recto Verso Tour De France Citroen Panhard Simca Renault  Peugeot 1/43-Nor...
9912,1560,Photos,1560,Photos,0.8805585195579057,True,Banc 1395 Cm Crème Polyester <p>Ce banc confortable à l&#39;allure classique sera un choix idéal pou...
9913,2522,Équipement bébé,2522,Équipement bébé,0.9999913407918278,True,Parure Stylo Plume Et Stylo Bille Métal Doré Et Laqué Marbré Marron - Dans Leur Boîte - Stylo Bille ...
9914,1280,Accessoires téléphones,1280,Accessoires téléphones,0.9328969063552778,True,Hélicoptère Pliant Mini Drone 2.4g Wifi 720p Altitude Caméra Hd Tenez Quadcopter 899 Pliant Mini Dro...
9915,2522,Équipement bébé,1281,Téléphonie fixe,0.8107546463138166,False,Lightseekers Basic Deck Case 80+ Taille Standard Nature Un beau jeu mérite de beaux accessoires ! Am...
9916,2583,Articles sport,2583,Articles sport,0.716719534506138,True,Intex Planche de surf gonflable Surf's Up Mats 178x69 cm 58152EU <p>Avec cette planche de surf Surf&...
9917,1280,Accessoires téléphones,1140,TV,0.2528010485859037,False,Figurines Militaires Troupes Allemandes Bataille De Stalingrad 1942/1943 Ce kit contient plus de 34 ...
9918,1320,CD,1320,CD,0.9896601731040346,True,Femmes Sac En Toile Sac D'épaule Femme Étudiant Sauvage Grand Sac Messenger Capacité Bt2134 Femmes S...
9919,1302,Jeux vidéo rétro,1302,Jeux vidéo rétro,0.9992674714065195,True,Trampoline Exit Elegant Ground Rectangulaire 244x427 + Filet De Securite Economy (Rouge) Le trampoli...
9920,1281,Téléphonie fixe,2462,Fournitures bureau,0.6169113273229359,False,Sexe Jeux Emily Dubberley 
9921,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.8065360597853173,True,Georges Poisson : Les Châteaux De La Loire ( Librairie Larousse / 2ème Trimestre 1963 / Édition Reli...
9922,1160,Électroménager,1160,Électroménager,0.99829236283807,True,Yu-Gi-Oh! - Shvi-Fr048 - Lion Danseur Clair De Lune - Super Rare 
9923,2280,Jeux vidéo,2280,Jeux vidéo,0.8299668974351427,True,"Le Journal De L'aventure N° 13 ( Mensuel / B.D. Guerre ) : "" Tombes En Normandie "" "
9924,10,Livres,10,Livres,0.27435147241189994,True,Émotionnel Masculin & Remèdes De Bach 
9925,2060,Articles soins,2585,Sports & Loisirs,0.4541267669181029,False,Abattant Rock Dubourgel - Blanc <b>Abattant Rock Dubourgel - Blanc</b><br />Moulé en polypropylène r...
9926,2280,Jeux vidéo,10,Livres,0.8023269941118221,False,Je Bouquine N° 9  
9927,2583,Articles sport,2583,Articles sport,0.6987162055053201,True,Pataugeoire carrée rose rembourrée Intex Envie de rafraà®chir les enfants ? En quelques minutes la p...
9928,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9955745841372117,True,2pcs Drone Shell Set Pièces De Rechange Cover For Global Drone Gw198 Quadcopter De La Boutique Tapom...
9929,1160,Électroménager,1160,Électroménager,0.992904698187088,True,Derrick Gervin Upper Deck 91'92 N°384 
9930,1920,Musique amplifiée,1920,Musique amplifiée,0.9804495014313273,True,Coussin D'ameublement Décoratif Couverture Confortable Throw Taies D'oreiller Coussin d&#39;ameublem...
9931,2462,Fournitures bureau,2462,Fournitures bureau,0.9705580839250354,True,Chaos Legion - Ps2 - Playstation 2 - Edition Promo 
9932,1920,Musique amplifiée,1920,Musique amplifiée,0.9849070663615415,True,Cas Heureux Halloween Oreiller Linge Coussin Sofa Home Décor Zheng6538 Heureux cas Halloween oreille...
9933,2705,Accessoires console,2705,Accessoires console,0.9987150413356888,True,Le Compte À Rebours Le compte à rebous est en marche. Si rien ne vient l'interrompre le Front nation...
9934,1920,Musique amplifiée,2060,Articles soins,0.9630446157003933,False,3pcs Non-Slip De Bain Tapis De Bain Tapis Cuisine Paillassons Décor 3pcs non-Slip poisson Échelle Ta...
9935,40,DVD & Films,40,DVD & Films,0.9512189816615754,True,Wwe Smackdown Vs. Raw 2008 - Ensemble Complet - Playstation 2 
9936,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.6832591769110495,True,La Harpe (Jean-François De). Abrégé Du Cours De Littérature. 1825- 2 Volumes 
9937,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9641685729269371,True,Moakoada®Tk110hw Portable Avion Pliable Avec Wifi 24:03 Caméra Fpv Image Unreal Bk-Générique TK110HW...
9938,1140,TV,1140,TV,0.5502473666660491,True,Dr Denfer + Mr Bigglesworth ( Austin Powers) 
9939,2585,Sports & Loisirs,2582,Matériel & accessoires,0.4888298178191543,False,Maille de barri¿¿re d'¿¿cran de protection d'intimit¿¿ de balcon pour pare-vent de balcon Moustiquai...
9940,2280,Jeux vidéo,1140,TV,0.547381572700046,False,Tom & Jerry N° 80  
9941,10,Livres,1180,Décoration,0.9982286926390324,False,The Book Of Rowing 
9942,1920,Musique amplifiée,1920,Musique amplifiée,0.9870470175560354,True,Oreillers Halloween Couverture Décor Taie Canapé Taille Throw Coussin Cc16264 Oreillers Halloween co...
9943,2583,Articles sport,2583,Articles sport,0.9975889514529838,True,Réchauffeur électrique Zodiac Red Line 9 kW Modèle Zodiac Red Line 9 Kw Mono/Tri
9944,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9845751633636391,True,2020 W8 Fpv Gps 4g Wifi 720p Caméra Grand Angle Intelligent Suivez Quadcopter Drone Ceeport5176-Géné...
9945,1140,TV,1140,TV,0.9698546200387141,True,Avengers L'ère D'ultron - Figurine Head Knocker Extreme Captain America 18 Cm Figurine &#39;bobble h...
9946,50,Jouets & Jeux,50,Jouets & Jeux,0.9180760227695854,True,E-3lue Eep958 In-Ear Fil Jeu De Jeu De Bruit Réduction De Téléphone Pc Simple Drive-By-Wire Casque-R...
9947,2280,Jeux vidéo,2280,Jeux vidéo,0.6621436030634259,True,La Semaine Des Familles 37eme Annee N°3 - Lecons D'une Tante De Lia Saul Les Deux Secrets Viii De Ch...
9948,1300,Jeux vidéo ancien,1280,Accessoires téléphones,0.7052081861690099,False,Cg006 Brushless 2.4g Fpv Wifi Hd 1080p Altitude Gps Appareil Photo Tenez Quadcopter Drone@Dfgjlkni1-...
9949,2582,Matériel & accessoires,2582,Matériel & accessoires,0.9730489761660444,True,Camping En Plein Air Épais Matelas De Sol Automatique Gonfler Avec Oreiller Attaché Camping en plein...
9950,1302,Jeux vidéo rétro,1302,Jeux vidéo rétro,0.9983922547608349,True,Sphère Irrégulière Scented Lente Hausse Du Stress Squeeze Relev Toy Squishy sphère irrégulière parfu...
9951,2583,Articles sport,2583,Articles sport,0.9999990954299601,True,Bâche Piscine  259x170x61 cm.  BESTWAY 58105 Bâche pour piscine BESTWAY 58105 rectangulaire de 264cm...
9952,2280,Jeux vidéo,10,Livres,0.16016049277708197,False,Burda Tricots Pour Enfants Hiver 57 Modeles 489  
9953,1302,Jeux vidéo rétro,1302,Jeux vidéo rétro,0.9672280445606098,True,Aire De Jeux Rainbow Fortress Tip - Toboggan Jaune Aire de jeux en bois de marque Fungoo. La tour de...
9954,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.8680105568104047,True,Lot De 3 Comtesse De Ségur : Le Mauvais Génie - Les Deux Nigauds - L'auberge De L'ange Gardien. Lect...
9955,2522,Équipement bébé,2522,Équipement bébé,0.9992577915965879,True,Pentel Stylo Feutre À Bille Pointe Plastique 08 Mm Encre Noire Corps Plastique Vert R 50 Bille plast...
9956,1320,CD,1320,CD,0.6317817920764981,True,Lot De 2 Hochets Ours Bleu Rayé Et Rose Beauty Baby Lot de 2 hochets ours bleu rayé et rose Beauty B...
9957,2583,Articles sport,2583,Articles sport,0.9986933870503788,True,Piscine TRENCADIS ronde déco mosaique 5.50 x 1.20m <b>Description complète :</b><br />Kit piscine ho...
9958,1281,Téléphonie fixe,1280,Accessoires téléphones,0.3075306981481678,False,Malette Minnie De Coloriage Malette MINNIE - DISNEY<br>De coloriage<br>65 pièces
9959,2905,Instruments musique,2905,Instruments musique,0.9982451871258593,True,Off The Record: L'art Du Faux - Jeu En Téléchargement <p>Un chef-d&#39;oeuvre perdu refait surface e...
9960,1281,Téléphonie fixe,1281,Téléphonie fixe,0.8922408833671972,True,Cartamundi - 100217034 - Jeu De Cartes - Shuffle - Disney - Cars 
9961,1280,Accessoires téléphones,1280,Accessoires téléphones,0.7257609880761483,True,Peluche Rasta Molas Un Huevo 37 Cm peluche rasta
9962,2060,Articles soins,1560,Photos,0.911682773985526,False,Nappe De Noël Imprimer Rectangle Table Cover Holiday Party Home Decor Nappe de Noël Imprimer Rectang...
9963,2522,Équipement bébé,2522,Équipement bébé,0.9995330806188834,True,Carnet De Notes Bloc-Notes Cahier La Lumieru Journal A5 Taille: En format A5 (144 cm x 21 cm) Caract...
9964,1302,Jeux vidéo rétro,1302,Jeux vidéo rétro,0.9948849209690747,True,Rouleau Engrenage Muscle Bâton De Massage Du Corps Massage Sport Santé Exercice Relax Outil Stream B...
9965,50,Jouets & Jeux,50,Jouets & Jeux,0.9016703985061123,True,Kmd Câble Av Plaqué Or 182m Audio S-Vidéo Composite Pour Tv Console Sony Playstation 1 & 2 / Ps1 & P...
9966,2582,Matériel & accessoires,2582,Matériel & accessoires,0.7792996532723863,True,4567 Niche Chien Prolabzoo Lucarne Grillagée Et Fentes D'aération 72x755x87 Cm - Gris <p> toCette ni...
9967,2060,Articles soins,2060,Articles soins,0.9940531321242252,True,Décor De Noël Ornement Led Lumières Cerfs Panier Lumineux Maison En Bois Fenêtre Mall Décor de Noël ...
9968,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.9706479185728331,True,Les Portes De La Vie Ensemble Complet 17 Volumes 
9969,1560,Photos,2582,Matériel & accessoires,0.5765452214228804,False,Double Couche Dumplings Drain Dish Paille De Blé Plateau De Fruits Fan En Forme De Plaque Dumplings ...
9970,2280,Jeux vidéo,2280,Jeux vidéo,0.49954362112942624,True,Le Petit Journal  N° 428 : Victime Du Devoir Un Agent Tué Sur Un Toit.Exercices Des Gardes Républica...
9971,1160,Électroménager,1160,Électroménager,0.9988395145860496,True,Isaiah Rider Panini Basketball 94'95 N° E 
9972,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.7964948535219597,True,Lot De 3 Romans Divers:  *La Bague D'opale - Th. Charles (J'ai Lu)  *Pavillon Rouge - L. Whetter (Ma...
9973,2522,Équipement bébé,2522,Équipement bébé,0.8786914368559519,True,Sachets Zip 100x250 Mm Transparent - Lot De 1000 (10 X100 Sachets) - Épaisseur 50 Microns - Haute Qu...
9974,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9153513576279406,True,Fq777 Fq04 Beetle Mini Pocket Drone Avec Caméra Headless Mode Rc Quadcopter Rtf @Doauhao1243-Génériq...
9975,2522,Équipement bébé,2522,Équipement bébé,0.9926929758882116,True,Faber-Castell Feutre Pitt Artist Pen Sb Coul. 273 Le dessin à l&#39;encre de Chine a une très longue...
9976,1280,Accessoires téléphones,1280,Accessoires téléphones,0.7187498845628214,True,Buyiesky®Bullet Fléchettes Eva Douce Bullet Cible Pour Nerf N-Strike Blasters Lot De 36pcs Bullet fl...
9977,1560,Photos,1560,Photos,0.906785241556533,True,Plateau Portable En Acier Inoxydable Fireproof Plaque Anti-Moustiques Sweetheart Plateau en acier in...
9978,50,Jouets & Jeux,50,Jouets & Jeux,0.9757290496303506,True,Manette Pad Joystick Pour Console Super Nintendo Entertainment System Snes - Rétro Gaming - Gris <b>...
9979,2280,Jeux vidéo,2280,Jeux vidéo,0.9529596316318978,True,Marianne N° 583 Du 21/06/2008 - Apres Les Medias La Justice Mise Au Pas - Rachida Dati Les Vrais Ass...
9980,1920,Musique amplifiée,1920,Musique amplifiée,0.9936696809611774,True,Joyeuse Saint-Valentin Jetez Taie D'oreiller Sweet Love Coussin Carré Couverture Joyeuse Saint-Valen...
9981,1160,Électroménager,1160,Électroménager,0.644341200866979,True,Férosinge 40pv - Team Rocket (Edition 1) - 61/82 
9982,2522,Équipement bébé,2522,Équipement bébé,0.9989146816464811,True,Trousse À Crayons Lama Pérou Réf 391 A utiliser comme trousse à crayons ou trousse à maquillage ou t...
9983,2462,Fournitures bureau,2462,Fournitures bureau,0.7269588282105893,True,Xbox One + 2 Jeux + Accessoires - Casque Jeux Vidéo Cronusmax Contenu du produit :<br>- Xbox one<br>...
9984,2583,Articles sport,2583,Articles sport,0.9976821314435519,True,Bâche avec filet central pour Piscine Rectangulaire traitée Anti-UV 140gr/m2 - 8x12m <br>Cette bâche...
9985,2705,Accessoires console,2705,Accessoires console,0.9411386072183219,True,La Carte Invente Le Monde La carte vivante et mouvante est un reflet de l'imaginaire de la représent...
9986,2705,Accessoires console,2705,Accessoires console,0.9973867283249565,True,Oscar Pill Tome 5 : Cerebra - L'ultime Voyage <p>Alors que le monde est ravag&eacute; par la folie d...
9987,2583,Articles sport,2583,Articles sport,0.9999991815183675,True,Piscine Easy Set 457 x 122 cm 26168NP <p>Faites des éclaboussures tout l&#39;été dans la piscine Eas...
9988,1140,TV,1140,TV,0.7825197394811105,True,Austin Powers : Figurine De  Austin Powers 
9989,50,Jouets & Jeux,50,Jouets & Jeux,0.9977591237127116,True,Chargeur De Support De Station D'accueil Pour Chargeur De Batterie Rechargeable Pour Un Contr?Leur C...
9990,10,Livres,2705,Accessoires console,0.9238608055889543,False,Les Aventures De Télémaque 
9991,2280,Jeux vidéo,2280,Jeux vidéo,0.9555597916386301,True,Comoedia N° 4054 Du 23/01/1924 - La Vie A L'etranger  -  Du Palais Farnese A La Villa Medicis Par Ga...
9992,2582,Matériel & accessoires,2582,Matériel & accessoires,0.9561366022501828,True,Voile D'ombrage  - Format Triangle 59m Chaque Côté - Terracotta - Perméable Voile d'ombrage concave ...
9993,2583,Articles sport,2583,Articles sport,0.9707109060347192,True,Gilet Gonflable Deluxe Enfant 51 x 46 cm. Bestway 32156 Sécurité confort et plaisir garanti ! Avec l...
9994,40,DVD & Films,2585,Sports & Loisirs,0.44055814142842176,False,Convertisseur Ac To Dc Tension Différentielle Led Module D'alimentation Magideal <p><b>La descriptio...
9995,10,Livres,10,Livres,0.4336745422771791,True,The Community College Experience Plus 
9996,2582,Matériel & accessoires,2582,Matériel & accessoires,0.972326583347484,True,Home Women Waterproof Cute Cartoon Kitchen Restaurant Cooking Bib Apron Apronshpp16566 Home Women Wa...
9997,1160,Électroménager,1160,Électroménager,0.9548898633450252,True,Carte Corunea Role Card Game Great Sword 159 V1 Vo 
9998,2582,Matériel & accessoires,2582,Matériel & accessoires,0.9617301444583629,True,Ensemble Mobilier De Jardin 6 Places - 1 Table Avec Plateau Extensible Et 6 Fauteuils Empilables - E...
9999,2280,Jeux vidéo,2280,Jeux vidéo,0.768466626614973,True,Paris Match  N° 2116 : La Tragedie Brondson 
10000,1280,Accessoires téléphones,1280,Accessoires téléphones,0.684486808768792,True,Children Educational Toys Whole Body Scary Skeleton Model Toyzen5140 Children Educational Toys Whole...
10001,2705,Accessoires console,2705,Accessoires console,0.9417598642002992,True,Toutes Mes Fleurs Et Mes Épines Tout le monde aime les fleurs tout le monde hait les épines. Cela di...
10002,2403,Livres en langues étrangères,2705,Accessoires console,0.3674104551974413,False,Dictionnaire Français-Malgache R.P.Malzac 1899 
10003,2583,Articles sport,2583,Articles sport,0.9996866447211397,True,Robot Piscine Hydraulique Aspiration T3 Zodiac - Fond Zodiac W70674 Les principaux atouts du robot p...
10004,1280,Accessoires téléphones,1281,Téléphonie fixe,0.9515037745617334,False,Jouets Désassemblage Cadeau De Noël Avion Conception D'éducation Pour Enfants Enfants Jeux Éducatifs...
10005,2522,Équipement bébé,2522,Équipement bébé,0.9783199813339811,True,Cute Cartoon Étudiant Cuir Crayon Plumier Boîte De Maquillage Poche Brosse Titulaire Sac Sweetheart9...
10006,2220,Puériculture,2220,Puériculture,0.9993174288212038,True,Parrot Oiseau Toy Set Bells Swing Pont Suspendu En Bois Coloré Chewing Pet Cage Sweetheart93 Parrot ...
10007,10,Livres,2705,Accessoires console,0.6891021611115374,False,75 Aventures Vecues De La Terre De La Mer Et Du Ciel- De Christophe Colomb A Bombard 
10008,1140,TV,1140,TV,0.9712119658844457,True,"Figurine ""Mamie Nova"" Série; Babar / N° 4 - Arthur figurine &#34;Mamie Nova&#34; collection: Babak (..."
10009,2522,Équipement bébé,2522,Équipement bébé,0.9959145000072814,True,Extendos Trieur Avec Élastique Mon Dossier En Carte. 12 Compartiments. Coloris Assortis. 
10010,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9999805843149405,True,Flycolor Windragon 2-6s Speed ??Controller 100a Esc Pour Rc Racing Drone Avion @Anthoney16043-Généri...
10011,1920,Musique amplifiée,1920,Musique amplifiée,0.9788953846798046,True,Accueil Décor Coussin Géométrie Throw Couvre Taie D'oreiller Nouveau Cc10399 Décoration du foyer Cou...
10012,1320,CD,1320,CD,0.9873417906260538,True,Playshoes Baby-Leggingsuni (410001_29) Grün74/80 Playshoes Baby-Leggingsuni (410001_29) Grün74/80
10013,1940,Instrument musique,1940,Instrument musique,0.9889991625235266,True,Dragees De France Dragees Avola Trefles - Rose - 28 D'amande - 1 Kg DRAGEES DE FRANCE Dragées Avola ...
10014,1320,CD,1320,CD,0.99038441611725,True,Nania Siège Auto Pour Bébés Eco Racer 1+2+3 Noir <p>Le siège auto ECO Racer de Nania se place facile...
10015,1160,Électroménager,1160,Électroménager,0.9973315469155003,True,Cardfight Vanguard (En) - G-Cmb01/008en/51 - Juxtapose Deletor Zaele - Double Rare (Rr) 
10016,1160,Électroménager,1160,Électroménager,0.9992719296048674,True,Carte Pokemon - Recherche Energie - 117/130 - Diamant Et Perle - 2007 - M2 
10017,1560,Photos,1560,Photos,0.8190103647293477,True,3in1 Hero Éponge Nettoyage Silicone Brosse Multi-Fonction De Cuisine En Silicone Éponge Vendu En Mag...
10018,2060,Articles soins,2060,Articles soins,0.8099445325532393,True,Mini Portable Ventilateur Bureau Personnel Portable Poussette Table Ventilateur De Refroidissement É...
