,in_test,in_train_original,in_train_balanced,is_ignored
43585,False,True,True,False
43586,True,False,False,False
43587,False,True,False,True
43588,False,True,True,False
43589,False,True,True,False
43590,False,True,False,True
43591,False,True,False,True
43592,False,True,True,False
43593,False,True,True,False
43594,False,True,True,False
43595,False,True,False,True
43596,False,True,False,True
43597,False,True,True,False
43598,False,True,True,False
43599,True,False,False,False
43600,False,True,False,True
43601,True,False,False,False
43602,False,True,True,False
43603,True,False,False,False
43604,False,True,False,True
43605,False,True,True,False
43606,True,False,False,False
43607,False,True,False,True
43608,False,True,True,False
43609,False,True,True,False
43610,True,False,False,False
43611,False,True,False,True
43612,False,True,True,False
43613,True,False,False,False
43614,False,True,True,False
43615,False,True,True,False
43616,False,True,True,False
43617,False,True,False,True
43618,False,True,True,False
43619,True,False,False,False
43620,False,True,False,True
43621,False,True,True,False
43622,False,True,True,False
43623,False,True,False,True
43624,False,True,False,True
43625,False,True,True,False
43626,False,True,False,True
43627,False,True,True,False
43628,False,True,False,True
43629,False,True,True,False
43630,False,True,False,True
43631,False,True,True,False
43632,False,True,False,True
43633,False,True,True,False
43634,False,True,True,False
43635,False,True,True,False
43636,True,False,False,False
43637,False,True,True,False
43638,False,True,True,False
43639,False,True,True,False
43640,False,True,False,True
43641,True,False,False,False
43642,False,True,False,True
43643,False,True,True,False
43644,False,True,True,False
43645,True,False,False,False
43646,True,False,False,False
43647,False,True,True,False
43648,False,True,False,True
43649,False,True,True,False
43650,False,True,True,False
43651,False,True,True,False
43652,False,True,False,True
43653,False,True,True,False
43654,False,True,True,False
43655,False,True,True,False
43656,True,False,False,False
43657,False,True,True,False
43658,False,True,True,False
43659,False,True,True,False
43660,False,True,False,True
43661,False,True,True,False
43662,False,True,True,False
43663,True,False,False,False
43664,False,True,True,False
43665,False,True,True,False
43666,False,True,False,True
43667,False,True,True,False
43668,False,True,True,False
43669,True,False,False,False
43670,False,True,True,False
43671,False,True,False,True
43672,False,True,True,False
43673,False,True,True,False
43674,False,True,True,False
43675,True,False,False,False
43676,True,False,False,False
43677,False,True,False,True
43678,False,True,True,False
43679,False,True,True,False
43680,True,False,False,False
43681,False,True,True,False
43682,False,True,False,True
43683,False,True,False,True
43684,False,True,False,True
43685,False,True,True,False
43686,False,True,True,False
43687,False,True,False,True
43688,False,True,True,False
43689,True,False,False,False
43690,False,True,False,True
43691,False,True,True,False
43692,True,False,False,False
43693,False,True,True,False
43694,False,True,True,False
43695,False,True,True,False
43696,False,True,False,True
43697,True,False,False,False
43698,False,True,True,False
43699,False,True,True,False
43700,False,True,True,False
43701,False,True,True,False
43702,False,True,False,True
43703,False,True,False,True
43704,False,True,False,True
43705,False,True,True,False
43706,False,True,True,False
43707,True,False,False,False
43708,False,True,False,True
43709,True,False,False,False
43710,False,True,False,True
43711,False,True,True,False
43712,False,True,True,False
43713,False,True,True,False
43714,False,True,True,False
43715,False,True,True,False
43716,False,True,True,False
43717,False,True,True,False
43718,False,True,False,True
43719,False,True,False,True
43720,False,True,True,False
43721,False,True,False,True
43722,True,False,False,False
43723,False,True,True,False
43724,False,True,True,False
43725,False,True,True,False
43726,True,False,False,False
43727,True,False,False,False
43728,False,True,True,False
43729,False,True,True,False
43730,False,True,True,False
43731,False,True,True,False
43732,False,True,True,False
43733,False,True,True,False
43734,False,True,True,False
43735,False,True,True,False
43736,False,True,True,False
43737,True,False,False,False
43738,False,True,True,False
43739,True,False,False,False
43740,False,True,False,True
43741,False,True,False,True
43742,False,True,False,True
43743,False,True,False,True
43744,False,True,False,True
43745,False,True,True,False
43746,False,True,True,False
43747,False,True,True,False
43748,True,False,False,False
43749,False,True,True,False
43750,False,True,True,False
43751,True,False,False,False
43752,False,True,True,False
43753,False,True,True,False
43754,False,True,True,False
43755,False,True,True,False
43756,False,True,True,False
43757,False,True,True,False
43758,True,False,False,False
43759,True,False,False,False
43760,False,True,True,False
43761,False,True,False,True
43762,False,True,True,False
43763,True,False,False,False
43764,False,True,True,False
43765,False,True,True,False
43766,False,True,True,False
43767,False,True,False,True
43768,False,True,True,False
43769,False,True,True,False
43770,False,True,False,True
43771,False,True,True,False
43772,True,False,False,False
43773,False,True,True,False
43774,False,True,True,False
43775,False,True,False,True
43776,False,True,False,True
43777,True,False,False,False
43778,True,False,False,False
43779,False,True,False,True
43780,False,True,False,True
43781,True,False,False,False
43782,True,False,False,False
43783,True,False,False,False
43784,False,True,True,False
43785,True,False,False,False
43786,False,True,True,False
43787,False,True,True,False
43788,False,True,False,True
43789,False,True,True,False
43790,False,True,False,True
43791,True,False,False,False
43792,True,False,False,False
43793,False,True,False,True
43794,False,True,False,True
43795,False,True,True,False
43796,False,True,True,False
43797,True,False,False,False
43798,True,False,False,False
43799,False,True,True,False
43800,True,False,False,False
43801,True,False,False,False
43802,False,True,False,True
43803,False,True,True,False
43804,False,True,True,False
43805,False,True,True,False
43806,False,True,True,False
43807,False,True,True,False
43808,True,False,False,False
43809,False,True,True,False
43810,False,True,True,False
43811,False,True,False,True
43812,True,False,False,False
43813,False,True,True,False
43814,True,False,False,False
43815,True,False,False,False
43816,False,True,True,False
43817,False,True,True,False
43818,False,True,True,False
43819,False,True,True,False
43820,False,True,True,False
43821,True,False,False,False
43822,False,True,True,False
43823,False,True,True,False
43824,False,True,True,False
43825,False,True,True,False
43826,False,True,True,False
43827,True,False,False,False
43828,False,True,False,True
43829,False,True,True,False
43830,False,True,True,False
43831,False,True,True,False
43832,True,False,False,False
43833,True,False,False,False
43834,True,False,False,False
43835,False,True,False,True
43836,False,True,False,True
43837,True,False,False,False
43838,False,True,True,False
43839,False,True,True,False
43840,False,True,True,False
43841,False,True,True,False
43842,False,True,True,False
43843,False,True,True,False
43844,False,True,True,False
43845,False,True,True,False
43846,False,True,True,False
43847,False,True,False,True
43848,False,True,True,False
43849,False,True,True,False
43850,False,True,False,True
43851,False,True,False,True
43852,False,True,False,True
43853,False,True,False,True
43854,False,True,False,True
43855,False,True,True,False
43856,True,False,False,False
43857,True,False,False,False
43858,False,True,True,False
43859,False,True,True,False
43860,False,True,False,True
43861,False,True,True,False
43862,False,True,False,True
43863,True,False,False,False
43864,False,True,True,False
43865,False,True,False,True
43866,False,True,True,False
43867,False,True,True,False
43868,False,True,True,False
43869,False,True,False,True
43870,False,True,True,False
43871,False,True,False,True
43872,False,True,True,False
43873,False,True,True,False
43874,False,True,False,True
43875,True,False,False,False
43876,False,True,True,False
43877,True,False,False,False
43878,False,True,False,True
43879,False,True,False,True
43880,False,True,False,True
43881,False,True,True,False
43882,False,True,False,True
43883,True,False,False,False
43884,False,True,True,False
43885,True,False,False,False
43886,False,True,False,True
43887,False,True,True,False
43888,False,True,True,False
43889,False,True,True,False
43890,False,True,False,True
43891,True,False,False,False
43892,False,True,True,False
43893,False,True,True,False
43894,False,True,False,True
43895,True,False,False,False
43896,True,False,False,False
43897,False,True,False,True
43898,False,True,True,False
43899,False,True,True,False
43900,True,False,False,False
43901,False,True,True,False
43902,False,True,True,False
43903,False,True,True,False
43904,False,True,False,True
43905,True,False,False,False
43906,False,True,False,True
43907,False,True,True,False
43908,False,True,True,False
43909,True,False,False,False
